"file","page","line","text"
"icd_7.pdf","19","12","𝑖=1 𝑝𝑟𝑒𝑑𝑖𝑐𝑡𝑒𝑑 𝑟𝑒𝑎𝑙"
"icd_7.pdf","19","13","𝑛 𝑖 𝑖"
"icd_7.pdf","19","14","• RMSE: 𝑀𝑆𝐸"
"icd_7.pdf","19","15","2"
"icd_7.pdf","19","16","• R (r-squared): não prova casualidade apenas indica o grau da relação entre"
"icd_7.pdf","19","17","as variáveis independentes e a dependente, varia entre 0 e 1:"
"icd_7.pdf","19","18","• 1 (100%) – os valores previstos são iguais aos valores reais (sem erro)"
"icd_7.pdf","19","19","• 0 (0%) – o modelo não explica a relação entre as variáveis"
"icd_7.pdf","19","20","19"
"icd_7.pdf","20","1","Classificação"
"icd_7.pdf","20","2","20"
"icd_7.pdf","21","1","Classificação"
"icd_7.pdf","21","2","Variável target: categórica"
"icd_7.pdf","21","3","Exemplo: Identificação de animais em"
"icd_7.pdf","21","4","Exemplo: Identificação de e-mails de spam"
"icd_7.pdf","21","5","imagens"
"icd_7.pdf","21","6","21"
"icd_7.pdf","22","1","Regressão Logística"
"icd_7.pdf","22","2","Objetivo: A regressão logística é"
"icd_7.pdf","22","3","um método estatístico de previsão"
"icd_7.pdf","22","4","de resultados binários (0 ou 1) com"
"icd_7.pdf","22","5","base numa ou mais variáveis de"
"icd_7.pdf","22","6","previsão (features)."
"icd_7.pdf","22","7","Estrutura: Função sigmoid: A função"
"icd_7.pdf","22","8","logística transforma combinações"
"icd_7.pdf","22","9","lineares de caraterísticas de entrada"
"icd_7.pdf","22","10","numa pontuação de probabilidade"
"icd_7.pdf","22","11","que varia entre 0 e 1."
"icd_7.pdf","22","12","1"
"icd_7.pdf","22","13","𝑦 ="
"icd_7.pdf","22","14","1 + 𝑒−𝑥"
"icd_7.pdf","22","15","22"
"icd_7.pdf","23","1","Regressão Logística"
"icd_7.pdf","23","2","23"
"icd_7.pdf","24","1","Classificação: Avaliação dos resultados"
"icd_7.pdf","24","2","TP+TN"
"icd_7.pdf","24","3","• Matriz de confusão: • Accuracy:"
"icd_7.pdf","24","4","TP+TN+FP+FN"
"icd_7.pdf","24","5","Actual values TP"
"icd_7.pdf","24","6","• Precisão:"
"icd_7.pdf","24","7","True False TP+FP"
"icd_7.pdf","24","8","d"
"icd_7.pdf","24","9","f ee"
"icd_7.pdf","24","10","s e u Positive Positive m o t c i d v i t i s TP"
"icd_7.pdf","24","11","l a (TP) (FP) u S e r o P • Recall:"
"icd_7.pdf","24","12","v p TP+ FN"
"icd_7.pdf","24","13","d"
"icd_7.pdf","24","14","e"
"icd_7.pdf","24","15","t False True"
"icd_7.pdf","24","16","c de Precion×Recall"
"icd_7.pdf","24","17","i d f o ev • F-Score: 2"
"icd_7.pdf","24","18","e Negative Negative t c i t"
"icd_7.pdf","24","19","r m i d a g Precion+Recall"
"icd_7.pdf","24","20","P (FN) (TN) u ee"
"icd_7.pdf","24","21","S rN"
"icd_7.pdf","24","22","p"
"icd_7.pdf","24","23","TP"
"icd_7.pdf","24","24","• True positive rate (TPR):"
"icd_7.pdf","24","25","Total"
"icd_7.pdf","24","26","Sum of actual Sum of actual"
"icd_7.pdf","24","27","TP+FN"
"icd_7.pdf","24","28","set size"
"icd_7.pdf","24","29","Positive Negative"
"icd_7.pdf","24","30","FP"
"icd_7.pdf","24","31","• False positive rate (FPR):"
"icd_7.pdf","24","32","FP+TN"
"icd_7.pdf","24","33","24"
"icd_7.pdf","25","1","Classificação: Avaliação dos resultados"
"icd_7.pdf","25","2","• Matriz de confusão: Classificação de images em {CAT, NOT CAT}"
"icd_7.pdf","25","3","Actual values TP+TN"
"icd_7.pdf","25","4","• Accuracy: ="
"icd_7.pdf","25","5","CAT NOT CAT TP+TN+FP+FN"
"icd_7.pdf","25","6","TP"
"icd_7.pdf","25","7","104 23 • Precisão: ="
"icd_7.pdf","25","8","s T"
"icd_7.pdf","25","9","7"
"icd_7.pdf","25","10","e A"
"icd_7.pdf","25","11","2 TP+FP"
"icd_7.pdf","25","12","u"
"icd_7.pdf","25","13","C (TP) (FP) 1"
"icd_7.pdf","25","14","l"
"icd_7.pdf","25","15","a"
"icd_7.pdf","25","16","v"
"icd_7.pdf","25","17","d TP"
"icd_7.pdf","25","18","e • Recall: ="
"icd_7.pdf","25","19","t T"
"icd_7.pdf","25","20","c TP+ FN"
"icd_7.pdf","25","21","A"
"icd_7.pdf","25","22","i"
"icd_7.pdf","25","23","d C 12 110 2"
"icd_7.pdf","25","24","e"
"icd_7.pdf","25","25","2"
"icd_7.pdf","25","26","r T"
"icd_7.pdf","25","27","P O (FN) (TN) 1 Precion×Recall"
"icd_7.pdf","25","28","• F-Score: 2 ="
"icd_7.pdf","25","29","N"
"icd_7.pdf","25","30","Precion+Recall"
"icd_7.pdf","25","31","116 133 249"
"icd_7.pdf","25","32","TP"
"icd_7.pdf","25","33","• True positive rate (TPR): = Recall"
"icd_7.pdf","25","34","TP+FN"
"icd_7.pdf","25","35","FP"
"icd_7.pdf","25","36","• False positive rate (FPR): ="
"icd_7.pdf","25","37","FP+TN"
"icd_7.pdf","25","38","25"
"icd_7.pdf","26","1","Classificação: Avaliação dos resultados"
"icd_7.pdf","26","2","• Curva ROC: é o rácio entre a taxa de verdadeiro positivo (TPR – True positive"
"icd_7.pdf","26","3","rate) e a taxa de falso positivo (FPR – false positive rate)"
"icd_7.pdf","26","4","27"
"icd_7.pdf","27","1","Escolha das features e"
"icd_7.pdf","27","2","árvores de decisão"
"icd_7.pdf","27","3","28"
"icd_7.pdf","28","1","Escolha das features"
"icd_7.pdf","28","2","• As árvores de decisão testam todas as features, e selecionam apenas"
"icd_7.pdf","28","3","as que mais influenciam a variável target."
"icd_7.pdf","28","4","• Outros algoritmos, como a regressão logística e a regressão linear,"
"icd_7.pdf","28","5","usam as features que lhes forem dadas."
"icd_7.pdf","28","6","• É importante selecionar apenas features que se relacionem com a"
"icd_7.pdf","28","7","target:"
"icd_7.pdf","28","8","• Remover as que só adicionam ruído"
"icd_7.pdf","28","9","• Remover as que têm uma correlação >=0.9 com outra feature"
"icd_7.pdf","28","10","(features equivalentes)"
"icd_7.pdf","28","11","29"
"icd_7.pdf","29","1","Variável target:"
"icd_7.pdf","29","2","Árvores de Decisão"
"icd_7.pdf","29","3","contínua ou categórica"
"icd_7.pdf","29","4","És fit?"
"icd_7.pdf","29","5","Age"
"icd_7.pdf","29","6","≤ 30"
"icd_7.pdf","29","7","> 30"
"icd_7.pdf","29","8","Eats fat"
"icd_7.pdf","29","9","Exercise"
"icd_7.pdf","29","10","food"
"icd_7.pdf","29","11","no"
"icd_7.pdf","29","12","a lot"
"icd_7.pdf","29","13","false true"
"icd_7.pdf","29","14","average"
"icd_7.pdf","29","15","Fitness Fitness Fitness Eats fat Fitness"
"icd_7.pdf","29","16","= Fit = Unfit = Fit food = Unfit"
"icd_7.pdf","29","17","false true"
"icd_7.pdf","29","18","Fitness Fitness"
"icd_7.pdf","29","19","= Fit = Unfit"
"icd_7.pdf","29","20","30"
"icd_7.pdf","30","1","Árvores de Decisão"
"icd_7.pdf","30","2","Atributo Atributos (features): Age, Exercise"
"icd_7.pdf","30","3","numérico Raiz and Eats fat food"
"icd_7.pdf","30","4","Tipo de problema: Classification"
"icd_7.pdf","30","5","(binary)"
"icd_7.pdf","30","6","Atributo"
"icd_7.pdf","30","7","Variável target"
"icd_7.pdf","30","8","categórico"
"icd_7.pdf","30","9","categórica binária:"
"icd_7.pdf","30","10","{Fit, Unfit}"
"icd_7.pdf","30","11","Folhas"
"icd_7.pdf","30","12","31"
"icd_7.pdf","31","1","Árvores de Decisão"
"icd_7.pdf","31","2","Age"
"icd_7.pdf","31","3","≤ 30 > 30"
"icd_7.pdf","31","4","Eats fat"
"icd_7.pdf","31","5","Exercise"
"icd_7.pdf","31","6","food"
"icd_7.pdf","31","7","…"
"icd_7.pdf","31","8","false true"
"icd_7.pdf","31","9","Conjunto de regras:"
"icd_7.pdf","31","10","Fitness Fitness"
"icd_7.pdf","31","11","If age ≤ 30 and eats_fat_food then fitness = unfit"
"icd_7.pdf","31","12","= Fit = Unfit"
"icd_7.pdf","31","13","If age ≤ 30 and not(eats_fat_food) then fitness = fit"
"icd_7.pdf","31","14","If age > 30 and exercise and… then …"
"icd_7.pdf","31","15","32"
"icd_7.pdf","32","1","Árvores de Decisão"
"icd_7.pdf","32","2","Tipo de problema: Regressão"
"icd_7.pdf","32","3","OOuuttllooookk"
"icd_7.pdf","32","4","Prevê uma variável"
"icd_7.pdf","32","5","Rainy Sunny"
"icd_7.pdf","32","6","numérica continua:"
"icd_7.pdf","32","7","Overcast"
"icd_7.pdf","32","8","Hours Played"
"icd_7.pdf","32","9","WWiinndd HHuummiittyy"
"icd_7.pdf","32","10","Hours Played"
"icd_7.pdf","32","11","46,25H"
"icd_7.pdf","32","12","Strong weak > 70% ≤ 70%"
"icd_7.pdf","32","13","Hours Played Hours Played"
"icd_7.pdf","32","14","TTeemmppeerraattuurree Hours Played"
"icd_7.pdf","32","15","11,5H 47,67H"
"icd_7.pdf","32","16","48H"
"icd_7.pdf","32","17","> 26ºC"
"icd_7.pdf","32","18","≤ 26ºC"
"icd_7.pdf","32","19","Hours Played Hours Played"
"icd_7.pdf","32","20","13,5H 5H"
"icd_7.pdf","32","21","33"
"icd_7.pdf","33","1","Árvores de Decisão"
"icd_7.pdf","33","2","Height"
"icd_7.pdf","33","3","≤ 180 cm"
"icd_7.pdf","33","4","> 180 cm"
"icd_7.pdf","33","5","Gender="
"icd_7.pdf","33","6","Weight"
"icd_7.pdf","33","7","male"
"icd_7.pdf","33","8","≤ 80 Kg"
"icd_7.pdf","33","9","> 80 Kg"
"icd_7.pdf","33","10","Esta árvore de decisão é um bom modelo?"
"icd_7.pdf","33","11","Gender= Gender="
"icd_7.pdf","33","12","male female"
"icd_7.pdf","33","13","34"
"icd_7.pdf","34","1","Árvores de Decisão"
"icd_7.pdf","34","2","Height Weight Gender"
"icd_7.pdf","34","3","> 180 cm > 80 Kg"
"icd_7.pdf","34","4","1 No No Female"
"icd_7.pdf","34","5","2 No No Female"
"icd_7.pdf","34","6","3 No No Female"
"icd_7.pdf","34","7","4 No No Female"
"icd_7.pdf","34","8","5 No Yes Male"
"icd_7.pdf","34","9","6 Yes Yes Male"
"icd_7.pdf","34","10","7 Yes Yes Male"
"icd_7.pdf","34","11","8 Yes No Male"
"icd_7.pdf","34","12","9 Yes No Male"
"icd_7.pdf","34","13","10 Yes No Male"
"icd_7.pdf","34","14","Esta árvore de decisão é um bom modelo?"
"icd_7.pdf","34","15","35"
"icd_7.pdf","35","1","Árvores de Decisão"
"icd_7.pdf","35","2","• Um nó interior na árvore representa um atributo que foi testado"
"icd_7.pdf","35","3","com os restantes e foi o vencedor como o atributo mais"
"icd_7.pdf","35","4","preditivo a este nível (usando os rótulos supervisão)"
"icd_7.pdf","35","5","• Cada ramo (aresta) representa um valor distinto do atributo"
"icd_7.pdf","35","6","• Uma vez construída, a partir do início da árvore (raiz), define-se um"
"icd_7.pdf","35","7","trajeto - através dos nós e ramos - que termina num nó terminal"
"icd_7.pdf","35","8","(dito folha): o resultado (outcome) da previsão ou classe (da"
"icd_7.pdf","35","9","classificação)"
"icd_7.pdf","35","10","36"
"icd_7.pdf","36","1","Exemplos Orange"
"icd_7.pdf","36","2","37"
"icd_7.pdf","37","1","Regressão: Orange"
"icd_7.pdf","37","2","Dataset: advertising.csv"
"icd_7.pdf","37","3","Cria um modelo de regressão linear para prever as vendas, através do"
"icd_7.pdf","37","4","investimento em publicidade de TV, radio, jornais (newspaper) e redes sociais"
"icd_7.pdf","37","5","(social media). Usa k-cross validation (k=10). Visualiza as métricas de avaliação."
"icd_7.pdf","37","6","38"
"icd_7.pdf","38","1","Regressão: Orange"
"icd_7.pdf","38","2","Dataset: advertising.csv"
"icd_7.pdf","38","3","Usando o widget “scatter plot” visualiza como é que as variáveis independentes"
"icd_7.pdf","38","4","se relacionam com a variável target. Escolhe as que mais se relacionam e repete"
"icd_7.pdf","38","5","a previsão de vendas. Os resultados foram melhores?"
"icd_7.pdf","38","6","39"
"icd_7.pdf","39","1","Classificação: Orange"
"icd_7.pdf","39","2","Dataset: zoo (no Orange)"
"icd_7.pdf","39","3","Crie um modelo de classificação usando o algoritmo das árvores de decisão para classificar os"
"icd_7.pdf","39","4","animais consoante o seu type (divide o dataset em 70/30 para treino e usa 10% para teste por oclusão)."
"icd_7.pdf","39","5","Quais as variáveis que mais influenciam o type dos animais?"
"icd_7.pdf","39","6","40"
"icd_7.pdf","40","1","Classificação: Orange"
"icd_7.pdf","40","2","Dataset: zoo (no Orange)"
"icd_7.pdf","40","3","Crie mais modelos usando outros algoritmos de classificação."
"icd_7.pdf","40","4","Compare os vários modelos usando a curva ROC, veja também as métricas de avaliação no"
"icd_7.pdf","40","5","widget Predictions e as matrizes de confusão."
"icd_7.pdf","40","6","41"
"icd_8.pdf","1","1","Introdução à Ciência de Dados"
"icd_8.pdf","1","2","Aula 08"
"icd_8.pdf","1","3","Docentes"
"icd_8.pdf","1","4","Ana Rita Peixoto"
"icd_8.pdf","1","5","Miguel Teodoro"
"icd_8.pdf","1","6","Martim Santos"
"icd_8.pdf","1","7","2025/2026"
"icd_8.pdf","2","1","CRISP-DM #recap"
"icd_8.pdf","2","2","Adquirir contexto e"
"icd_8.pdf","2","3","Quais os dados necessários, o"
"icd_8.pdf","2","4","propósito"
"icd_8.pdf","2","5","que significam"
"icd_8.pdf","2","6","Tratar/limpar/estruturar"
"icd_8.pdf","2","7","Dessiminar/Produzir"
"icd_8.pdf","2","8","Prever/Predizer/Encontrar"
"icd_8.pdf","2","9","Avaliar/Validar"
"icd_8.pdf","2","10","2"
"icd_8.pdf","3","1","Principais tarefas em CD #recap"
"icd_8.pdf","3","2","Aprendizagem"
"icd_8.pdf","3","3","Cada dado possui um"
"icd_8.pdf","3","4","Supervisionadas Não Supervisionadas"
"icd_8.pdf","3","5","rótulo (label) a indicar"
"icd_8.pdf","3","6","- Prever/Predizer - Descrever"
"icd_8.pdf","3","7","que tipo de exemplo é"
"icd_8.pdf","3","8","Clustering"
"icd_8.pdf","3","9","Classificação Regressão"
"icd_8.pdf","3","10","Associar"
"icd_8.pdf","3","11","Variáveis categóricas Variáveis quantitativas"
"icd_8.pdf","3","12","Sequenciar"
"icd_8.pdf","3","13","3"
"icd_8.pdf","4","1","Aprendizagem não supervisionada"
"icd_8.pdf","4","2","• A aprendizagem não supervisionada é utilizada para encontrar"
"icd_8.pdf","4","3","padrões intrínsecos (estruturas, ligações) em dados (não"
"icd_8.pdf","4","4","rotulados/anotados)."
"icd_8.pdf","4","5","• Estes padrões explicam o comportamento dos dados dependendo de"
"icd_8.pdf","4","6","algumas variáveis"
"icd_8.pdf","4","7","Clustering:"
"icd_8.pdf","4","8","Anomaly Detection:"
"icd_8.pdf","4","9","Identificar grupos"
"icd_8.pdf","4","10","Identificar anomalias"
"icd_8.pdf","4","11","semelhantes"
"icd_8.pdf","4","12","4"
"icd_8.pdf","5","1","Aprendizagem não supervisionada: Mall Customers"
"icd_8.pdf","5","2","Existem alguns grupos? 5"
"icd_8.pdf","6","1","Aprendizagem não supervisionada: Mall Customers"
"icd_8.pdf","6","2","Existem alguns grupos? 6"
"icd_8.pdf","7","1","Clustering Hierárquico:"
"icd_8.pdf","7","2","Objetivo: Utilizado para agrupar pontos de dados"
"icd_8.pdf","7","3","semelhantes em clusters numa estrutura hierárquica."
"icd_8.pdf","7","4","Pode ser representado como um diagrama em forma"
"icd_8.pdf","7","5","de árvore, chamado dendrograma."
"icd_8.pdf","7","6","Passos do Algoritmo:"
"icd_8.pdf","7","7","• Calcular a Matriz de Distâncias: Calcular a distância"
"icd_8.pdf","7","8","(semelhança) entre todos os pares de pontos de"
"icd_8.pdf","7","9","dados."
"icd_8.pdf","7","10","• Unir Clusters: Encontre os dois clusters mais"
"icd_8.pdf","7","11","próximos e una-os."
"icd_8.pdf","7","12","• Atualizar a Matriz de Distâncias: Recalcule as"
"icd_8.pdf","7","13","distâncias entre o cluster recém-formado e os"
"icd_8.pdf","7","14","restantes clusters."
"icd_8.pdf","7","15","• Repetir: Repita os passos 2 e 3 até que todos os"
"icd_8.pdf","7","16","pontos de dados sejam unidos num único cluster ou"
"icd_8.pdf","7","17","até que o número de clusters desejado seja"
"icd_8.pdf","7","18","atingido."
"icd_8.pdf","7","19","7"
"icd_8.pdf","8","1","Clustering Hierárquico:"
"icd_8.pdf","8","2","8"
"icd_8.pdf","9","1","Clustering Hierárquico:"
"icd_8.pdf","9","2","9"
"icd_8.pdf","10","1","Tipo de ligação:"
"icd_8.pdf","10","2","• Ward: minimiza a soma dos"
"icd_8.pdf","10","3","quadrados das diferenças dentro"
"icd_8.pdf","10","4","de todos os clusters."
"icd_8.pdf","10","5","• Complete: minimiza a distância"
"icd_8.pdf","10","6","máxima entre as observações dos"
"icd_8.pdf","10","7","pares de clusters."
"icd_8.pdf","10","8","• Average: minimiza a média das"
"icd_8.pdf","10","9","distâncias entre todas as"
"icd_8.pdf","10","10","observações de pares de clusters."
"icd_8.pdf","10","11","• Single minimiza a distância entre"
"icd_8.pdf","10","12","as observações mais próximas de"
"icd_8.pdf","10","13","pares de clusters."
"icd_8.pdf","10","14","https://scikit-learn.org/stable/modules/clustering.html"
"icd_8.pdf","10","15","10"
"icd_8.pdf","11","1","K-means Clustering"
"icd_8.pdf","11","2","Objetivo: Utilizado para agrupar pontos de dados"
"icd_8.pdf","11","3","semelhantes em clusters. Essencialmente, trata-se de"
"icd_8.pdf","11","4","um agrupamento de elementos com base nas suas"
"icd_8.pdf","11","5","semelhanças e diferenças."
"icd_8.pdf","11","6","Passos do Algoritmo:"
"icd_8.pdf","11","7","• Inicialização: Escolhe 𝑘 os centróides iniciais"
"icd_8.pdf","11","8","aleatoriamente a partir dos pontos de dados."
"icd_8.pdf","11","9","• Passo de Atribuição: Atribui cada ponto de dados ao"
"icd_8.pdf","11","10","centroide mais próximo, formando 𝑘 clusters."
"icd_8.pdf","11","11","• Passo de Atualização: Calcula os novos centróides"
"icd_8.pdf","11","12","como a média de todos os pontos atribuídos a cada"
"icd_8.pdf","11","13","cluster."
"icd_8.pdf","11","14","• Repetição: Repete os passos de atribuição e de"
"icd_8.pdf","11","15","atualização até que os centróides já não mudem"
"icd_8.pdf","11","16","significativamente ou até que um número máximo"
"icd_8.pdf","11","17","de iterações seja atingido."
"icd_8.pdf","11","18","11"
"icd_8.pdf","12","1","Exemplo Orange"
"icd_8.pdf","12","2","12"
"icd_8.pdf","13","1","Clustering Hierárquico"
"icd_8.pdf","13","2","Dataset: Mall_Customers.csv"
"icd_8.pdf","13","3","Para criar um clustering hierárquico é necessário escolher as variáveis a utilizar"
"icd_8.pdf","13","4","(select columns) e depois criar distâncias entre essas variáveis e visualizar"
"icd_8.pdf","13","5","utilizando um dendograma."
"icd_8.pdf","13","6","13"
"icd_8.pdf","14","1","Clustering Hierárquico"
"icd_8.pdf","14","2","Dataset: Mall_Customers.csv"
"icd_8.pdf","14","3","14"
"icd_8.pdf","15","1","k-Means Clustering"
"icd_8.pdf","15","2","Dataset: Mall_Customers.csv"
"icd_8.pdf","15","3","Para criar um k-means clustering hierárquico é definir antes quantos clusters se"
"icd_8.pdf","15","4","pretende. O widget k-Means calcula a métrica Silhoutte Score para ajudar a"
"icd_8.pdf","15","5","encontrar o melhor valor para k."
"icd_8.pdf","15","6","15"
"icd_8.pdf","16","1","Clustering"
"icd_8.pdf","16","2","Dataset: Mall_Customers.csv"
"icd_8.pdf","16","3","Depois de encontrados os"
"icd_8.pdf","16","4","clusters é possível atribuir"
"icd_8.pdf","16","5","nomes aos mesmos e juntar"
"icd_8.pdf","16","6","esta nova variável aos dados!"
"icd_8.pdf","16","7","16"
"icd_8.pdf","17","1","Clustering"
"icd_8.pdf","17","2","Dataset: Mall_Customers.csv"
"icd_8.pdf","17","3","17"
"icd_9.pdf","1","1","Introdução à Ciência de Dados"
"icd_9.pdf","1","2","Aula 09"
"icd_9.pdf","1","3","Docentes"
"icd_9.pdf","1","4","Ana Rita Peixoto"
"icd_9.pdf","1","5","Miguel Teodoro"
"icd_9.pdf","1","6","Martim Santos"
"icd_9.pdf","1","7","2025/2026"
"icd_9.pdf","2","1","Extensões Orange para trabalhar"
"icd_9.pdf","2","2","com imagem e texto!"
"icd_9.pdf","2","3","• Ir a Options -> Add-ons"
"icd_9.pdf","2","4","• Selecionar Image Analytics e Text"
"icd_9.pdf","2","5","• Pode demorar algum tempo a"
"icd_9.pdf","2","6","instalar…"
"icd_9.pdf","2","7","• E será necessário reiniciar o Orange"
"icd_9.pdf","2","8","2"
"icd_9.pdf","3","1","Computer Vision"
"icd_9.pdf","3","2","• Definição"
"icd_9.pdf","3","3","• Fluxo"
"icd_9.pdf","3","4","• Tarefas e aplicações"
"icd_9.pdf","3","5","• Exemplo no Orange"
"icd_9.pdf","3","6","3"
"icd_9.pdf","4","1","Computer Vision"
"icd_9.pdf","4","2","4"
"icd_9.pdf","5","1","Computer Vision"
"icd_9.pdf","5","2","É uma área de estudo que procura implementar"
"icd_9.pdf","5","3","técnicas que ajudem o computador a “ver” e"
"icd_9.pdf","5","4","compreender o conteúdo de imagens e vídeos digitais"
"icd_9.pdf","5","5","ComputerVision != Image Processing"
"icd_9.pdf","5","6","Image Processing é o processo de criar"
"icd_9.pdf","5","7","uma nova imagem através de outra que"
"icd_9.pdf","5","8","já existe. Não tem em conta a"
"icd_9.pdf","5","9","compreensão do conteúdo da imagem!"
"icd_9.pdf","5","10","5"
"icd_9.pdf","6","1","Computer Vision Flow"
"icd_9.pdf","6","2","Image"
"icd_9.pdf","6","3","Acquisition"
"icd_9.pdf","6","4","• Background Subtraction"
"icd_9.pdf","6","5","• Contrast Enhancement"
"icd_9.pdf","6","6","Preprocessing"
"icd_9.pdf","6","7","• Histogram Equalisation"
"icd_9.pdf","6","8","• Erosion/Dilation"
"icd_9.pdf","6","9","• Space-Time interest points (STIP)"
"icd_9.pdf","6","10","Feature • Speeded up robust features (SURF)"
"icd_9.pdf","6","11","Extraction"
"icd_9.pdf","6","12","• Scale-Invariant Feature Transform (SIFT)"
"icd_9.pdf","6","13","• Statisticial Methods"
"icd_9.pdf","6","14","• Neural Network"
"icd_9.pdf","6","15","Model • SupportVector Machine"
"icd_9.pdf","6","16","• Clustering"
"icd_9.pdf","6","17","6"
"icd_9.pdf","7","1","Feature extraction"
"icd_9.pdf","7","2","Photo by Nguyen Dang Hoang Nhu on Unsplash"
"icd_9.pdf","7","3","Pixels labeled with numbers from 0-255, representing their brightness"
"icd_9.pdf","7","4","7"
"icd_9.pdf","8","1","Tarefas de Computer Vision"
"icd_9.pdf","8","2","Credit For The Image Goes To: Mike Tamir"
"icd_9.pdf","8","3","8"
"icd_9.pdf","9","1","Aplicações de Computer Vision"
"icd_9.pdf","9","2","https://www.youtube.com/watch?v=kS53y6GWm0w&ab_channel=AbhishekSingh"
"icd_9.pdf","9","3","9"
"icd_9.pdf","10","1","Aplicações de Computer Vision"
"icd_9.pdf","10","2","HoloDesk"
"icd_9.pdf","10","3","HoloDesk"
"icd_9.pdf","10","4","Hololens 2 10"
"icd_9.pdf","11","1","Aplicações de Computer Vision"
"icd_9.pdf","11","2","Fonte imagem 11"
"icd_9.pdf","12","1","Utilização exemplo – Clustering de imagens"
"icd_9.pdf","12","2","Dataset: Frutas"
"icd_9.pdf","12","3","12"
"icd_9.pdf","13","1","Utilização exemplo – Clustering de imagens"
"icd_9.pdf","13","2","Dataset: Frutas"
"icd_9.pdf","13","3","13"
"icd_9.pdf","14","1","Text Mining"
"icd_9.pdf","14","2","• Desafios da análise de texto"
"icd_9.pdf","14","3","• Definição"
"icd_9.pdf","14","4","• Tarefas e aplicações"
"icd_9.pdf","14","5","• Exemplo no Orange"
"icd_9.pdf","14","6","14"
"icd_9.pdf","15","1","Desafios da análise de texto"
"icd_9.pdf","15","2","“Estas aulas são uma seca! Nem o professor se safa!”"
"icd_9.pdf","15","3","Múltiplos significados:"
"icd_9.pdf","15","4","• O que significa seca?"
"icd_9.pdf","15","5","• O que significa safa? como descobrir o"
"icd_9.pdf","15","6","correto?"
"icd_9.pdf","15","7","15"
"icd_9.pdf","15","8","Fonte: Priberam"
"icd_9.pdf","16","1","Desafios da análise de texto"
"icd_9.pdf","16","2","“O CR7 fez cá um jogo ontem! Parece que nem sabia onde estava a baliza!”"
"icd_9.pdf","16","3","• Falta contexto mas… acham que jogou bem?"
"icd_9.pdf","16","4","• Ou jogou mal?"
"icd_9.pdf","16","5","Como é que vocês"
"icd_9.pdf","16","6","detetaram ironia nas"
"icd_9.pdf","16","7","frases?"
"icd_9.pdf","16","8","16"
"icd_9.pdf","17","1","Desafios da análise de texto"
"icd_9.pdf","17","2","Um eco-resort apostou em sustentabilidade e em"
"icd_9.pdf","17","3","pacotes de luas-de-mel."
"icd_9.pdf","17","4","Para se saber se a estratégia era reconhecida, foram"
"icd_9.pdf","17","5","analisados os comentários dos hóspedes escritos"
"icd_9.pdf","17","6","em emails, fontes online (e.g., TripAdvisor), e livro de"
"icd_9.pdf","17","7","reclamações e sugestões."
"icd_9.pdf","17","8","Os tópicos com sentimentos positivos que surgiram"
"icd_9.pdf","17","9","foram estes:"
"icd_9.pdf","17","10","Pergunta: a estratégia está ser"
"icd_9.pdf","17","11","reconhecida pelos hóspedes?"
"icd_9.pdf","17","12","Calheiros, A. C., Moro, S., & Rita, P. (2017). Sentiment classification of consumer-"
"icd_9.pdf","17","13","generated online reviews using topic modeling. Journal of Hospitality Marketing &"
"icd_9.pdf","17","14","Management, 26(7), 675-693."
"icd_9.pdf","17","15","17"
"icd_9.pdf","18","1","Text Mining"
"icd_9.pdf","18","2","O processo de"
"icd_9.pdf","18","3","transformação de texto"
"icd_9.pdf","18","4","não estruturado num"
"icd_9.pdf","18","5","formato estruturado"
"icd_9.pdf","18","6","O objetivo é encontrar"
"icd_9.pdf","18","7","e extrair informação"
"icd_9.pdf","18","8","útil através da"
"icd_9.pdf","18","9","identificação de"
"icd_9.pdf","18","10","padrões"
"icd_9.pdf","18","11","18"
"icd_9.pdf","19","1","Text Mining NÃO é:"
"icd_9.pdf","19","2","Traditional Web Search Data Mining"
"icd_9.pdf","19","3","Aqui o utilizador está à"
"icd_9.pdf","19","4","Data mining aplica-se para"
"icd_9.pdf","19","5","procura de algo que ele"
"icd_9.pdf","19","6","encontrar interessantes"
"icd_9.pdf","19","7","sabe que existe."
"icd_9.pdf","19","8","padrões a partir de grandes"
"icd_9.pdf","19","9","base de dados"
"icd_9.pdf","19","10","Não está a extrair"
"icd_9.pdf","19","11","estruturadas"
"icd_9.pdf","19","12","conhecimento"
"icd_9.pdf","19","13","19"
"icd_9.pdf","20","1","Exemplos: Spam detection"
"icd_9.pdf","20","2","Este e-mail é spam?"
"icd_9.pdf","20","3","20"
"icd_9.pdf","21","1","Exemplos: Análise de sentimentos"
"icd_9.pdf","21","2","• Positive or negative movie review?"
"icd_9.pdf","21","3","Unbelievably disappointing"
"icd_9.pdf","21","4","Full of zany characters and richly applied satire, and some great plot"
"icd_9.pdf","21","5","twists"
"icd_9.pdf","21","6","This is the greatest screwball comedy ever filmed"
"icd_9.pdf","21","7","It was pathetic. The worst part about it was the boxing scenes."
"icd_9.pdf","21","8","21"
"icd_9.pdf","22","1","Exemplos: Descobrir tópicos de documentos"
"icd_9.pdf","22","2","https://towardsdatascience.com/the-complete-guide-for-topics-extraction-in-python-a6aaa6cedbbc"
"icd_9.pdf","22","3","22"
"icd_9.pdf","23","1","Exemplos: Resumir textos"
"icd_9.pdf","23","2","Fonte imagem"
"icd_9.pdf","23","3","23"
